hPHPUnit 5.7.5 by Sebastian Bergmann and contributors.

-1415 | 1.0706713781
-1410 | 1.0709219858
-1405 | 1.0711743772
-1400 | 1.0714285714
-1395 | 1.0716845878
-1390 | 1.071942446
-1385 | 1.0722021661
-1380 | 1.0724637681
-1375 | 1.0727272727
-1370 | 1.0729927007
-1365 | 1.0732600733
-1360 | 1.0735294118
-1355 | 1.073800738
-1350 | 1.0740740741
-1345 | 1.0743494424
-1340 | 1.0746268657
-1335 | 1.074906367
-1330 | 1.0751879699
-1325 | 1.0754716981
-1320 | 1.0757575758
-1315 | 1.0760456274
-1310 | 1.0763358779
-1305 | 1.0766283525
-1300 | 1.0769230769
-1295 | 1.0772200772
-1290 | 1.0775193798
-1285 | 1.0778210117
-1280 | 1.078125
-1275 | 1.0784313725
-1270 | 1.0787401575
-1265 | 1.0790513834
-1260 | 1.0793650794
-1255 | 1.0796812749
-1250 | 1.08
-1245 | 1.0803212851
-1240 | 1.0806451613
-1235 | 1.0809716599
-1230 | 1.081300813
-1225 | 1.0816326531
-1220 | 1.0819672131
-1215 | 1.0823045267
-1210 | 1.0826446281
-1205 | 1.0829875519
-1200 | 1.0833333333
-1195 | 1.0836820084
-1190 | 1.0840336134
-1185 | 1.0843881857
-1180 | 1.0847457627
-1175 | 1.085106383
-1170 | 1.0854700855
-1165 | 1.0858369099
-1160 | 1.0862068966
-1155 | 1.0865800866
-1150 | 1.0869565217
-1145 | 1.0873362445
-1140 | 1.0877192982
-1135 | 1.0881057269
-1130 | 1.0884955752
-1125 | 1.0888888889
-1120 | 1.0892857143
-1115 | 1.0896860987
-1110 | 1.0900900901
-1105 | 1.0904977376
-1100 | 1.0909090909
-1095 | 1.0913242009
-1090 | 1.0917431193
-1085 | 1.0921658986
-1080 | 1.0925925926
-1075 | 1.0930232558
-1070 | 1.0934579439
-1065 | 1.0938967136
-1060 | 1.0943396226
-1055 | 1.0947867299
-1050 | 1.0952380952
-1045 | 1.0956937799
-1040 | 1.0961538462
-1035 | 1.0966183575
-1030 | 1.0970873786
-1025 | 1.0975609756
-1020 | 1.0980392157
-1015 | 1.0985221675
-1010 | 1.099009901
-1005 | 1.0995024876
-1000 | 1.1
-995 | 1.1005025126
-990 | 1.101010101
-985 | 1.1015228426
-980 | 1.1020408163
-975 | 1.1025641026
-970 | 1.1030927835
-965 | 1.103626943
-960 | 1.1041666667
-955 | 1.1047120419
-950 | 1.1052631579
-945 | 1.1058201058
-940 | 1.1063829787
-935 | 1.1069518717
-930 | 1.1075268817
-925 | 1.1081081081
-920 | 1.1086956522
-915 | 1.1092896175
-910 | 1.1098901099
-905 | 1.1104972376
-900 | 1.1111111111
-895 | 1.1117318436
-890 | 1.1123595506
-885 | 1.1129943503
-880 | 1.1136363636
-875 | 1.1142857143
-870 | 1.1149425287
-865 | 1.1156069364
-860 | 1.1162790698
-855 | 1.1169590643
-850 | 1.1176470588
-845 | 1.1183431953
-840 | 1.119047619
-835 | 1.119760479
-830 | 1.1204819277
-825 | 1.1212121212
-820 | 1.1219512195
-815 | 1.1226993865
-810 | 1.1234567901
-805 | 1.1242236025
-800 | 1.125
-795 | 1.1257861635
-790 | 1.1265822785
-785 | 1.127388535
-780 | 1.1282051282
-775 | 1.1290322581
-770 | 1.1298701299
-765 | 1.1307189542
-760 | 1.1315789474
-755 | 1.1324503311
-750 | 1.1333333333
-745 | 1.1342281879
-740 | 1.1351351351
-735 | 1.1360544218
-730 | 1.1369863014
-725 | 1.1379310345
-720 | 1.1388888889
-715 | 1.1398601399
-710 | 1.1408450704
-705 | 1.1418439716
-700 | 1.1428571429
-695 | 1.1438848921
-690 | 1.1449275362
-685 | 1.1459854015
-680 | 1.1470588235
-675 | 1.1481481481
-670 | 1.1492537313
-665 | 1.1503759398
-660 | 1.1515151515
-655 | 1.1526717557
-650 | 1.1538461538
-645 | 1.1550387597
-640 | 1.15625
-635 | 1.157480315
-630 | 1.1587301587
-625 | 1.16
-620 | 1.1612903226
-615 | 1.162601626
-610 | 1.1639344262
-605 | 1.1652892562
-600 | 1.1666666667
-595 | 1.1680672269
-590 | 1.1694915254
-585 | 1.1709401709
-580 | 1.1724137931
-575 | 1.1739130435
-570 | 1.1754385965
-565 | 1.1769911504
-560 | 1.1785714286
-555 | 1.1801801802
-550 | 1.1818181818
-545 | 1.1834862385
-540 | 1.1851851852
-535 | 1.1869158879
-530 | 1.1886792453
-525 | 1.1904761905
-520 | 1.1923076923
-515 | 1.1941747573
-510 | 1.1960784314
-505 | 1.198019802
-500 | 1.2
-495 | 1.202020202
-490 | 1.2040816327
-485 | 1.206185567
-480 | 1.2083333333
-475 | 1.2105263158
-470 | 1.2127659574
-465 | 1.2150537634
-460 | 1.2173913043
-455 | 1.2197802198
-450 | 1.2222222222
-445 | 1.2247191011
-440 | 1.2272727273
-435 | 1.2298850575
-430 | 1.2325581395
-425 | 1.2352941176
-420 | 1.2380952381
-415 | 1.2409638554
-410 | 1.243902439
-405 | 1.2469135802
-400 | 1.25
-395 | 1.253164557
-390 | 1.2564102564
-385 | 1.2597402597
-380 | 1.2631578947
-375 | 1.2666666667
-370 | 1.2702702703
-365 | 1.2739726027
-360 | 1.2777777778
-355 | 1.2816901408
-350 | 1.2857142857
-345 | 1.2898550725
-340 | 1.2941176471
-335 | 1.2985074627
-330 | 1.303030303
-325 | 1.3076923077
-320 | 1.3125
-315 | 1.3174603175
-310 | 1.3225806452
-305 | 1.3278688525
-300 | 1.3333333333
-295 | 1.3389830508
-290 | 1.3448275862
-285 | 1.350877193
-280 | 1.3571428571
-275 | 1.3636363636
-270 | 1.3703703704
-265 | 1.3773584906
-260 | 1.3846153846
-255 | 1.3921568627
-250 | 1.4
-245 | 1.4081632653
-240 | 1.4166666667
-235 | 1.4255319149
-230 | 1.4347826087
-225 | 1.4444444444
-220 | 1.4545454545
-215 | 1.4651162791
-210 | 1.4761904762
-205 | 1.487804878
-200 | 1.5
-195 | 1.5128205128
-190 | 1.5263157895
-185 | 1.5405405405
-180 | 1.5555555556
-175 | 1.5714285714
-170 | 1.5882352941
-165 | 1.6060606061
-160 | 1.625
-155 | 1.6451612903
-150 | 1.6666666667
-145 | 1.6896551724
-140 | 1.7142857143
-135 | 1.7407407407
-130 | 1.7692307692
-125 | 1.8
-120 | 1.8333333333
-115 | 1.8695652174
-110 | 1.9090909091
-105 | 1.9523809524
-100 | 2
-95 | 2.0526315789
-90 | 2.1111111111
-85 | 2.1764705882
-80 | 2.25
-75 | 2.3333333333
-70 | 2.4285714286
-65 | 2.5384615385
-60 | 2.6666666667
-55 | 2.8181818182
-50 | 3
-45 | 3.2222222222
-40 | 3.5
-35 | 3.8571428571
-30 | 4.3333333333
-25 | 5
-20 | 6
-15 | 7.6666666667
-10 | 11
-5 | 21
0 | 0
5 | 1.05
10 | 1.1
15 | 1.15
20 | 1.2
25 | 1.25
30 | 1.3
35 | 1.35
40 | 1.4
45 | 1.45
50 | 1.5
55 | 1.55
60 | 1.6
65 | 1.65
70 | 1.7
75 | 1.75
80 | 1.8
85 | 1.85
90 | 1.9
95 | 1.95
100 | 2
105 | 2.05
110 | 2.1
115 | 2.15
120 | 2.2
125 | 2.25
130 | 2.3
135 | 2.35
140 | 2.4
145 | 2.45
150 | 2.5
155 | 2.55
160 | 2.6
165 | 2.65
170 | 2.7
175 | 2.75
180 | 2.8
185 | 2.85
190 | 2.9
195 | 2.95
200 | 3
205 | 3.05
210 | 3.1
215 | 3.15
220 | 3.2
225 | 3.25
230 | 3.3
235 | 3.35
240 | 3.4
245 | 3.45
250 | 3.5
255 | 3.55
260 | 3.6
265 | 3.65
270 | 3.7
275 | 3.75
280 | 3.8
285 | 3.85
290 | 3.9
295 | 3.95
300 | 4
305 | 4.05
310 | 4.1
315 | 4.15
320 | 4.2
325 | 4.25
330 | 4.3
335 | 4.35
340 | 4.4
345 | 4.45
350 | 4.5
355 | 4.55
360 | 4.6
365 | 4.65
370 | 4.7
375 | 4.75
380 | 4.8
385 | 4.85
390 | 4.9
395 | 4.95
400 | 5
405 | 5.05
410 | 5.1
415 | 5.15
420 | 5.2
425 | 5.25
430 | 5.3
435 | 5.35
440 | 5.4
445 | 5.45
450 | 5.5
455 | 5.55
460 | 5.6
465 | 5.65
470 | 5.7
475 | 5.75
480 | 5.8
485 | 5.85
490 | 5.9
495 | 5.95
500 | 6
505 | 6.05
510 | 6.1
515 | 6.15
520 | 6.2
525 | 6.25
530 | 6.3
535 | 6.35
540 | 6.4
545 | 6.45
550 | 6.5
555 | 6.55
560 | 6.6
565 | 6.65
570 | 6.7
575 | 6.75
580 | 6.8
585 | 6.85
590 | 6.9
595 | 6.95
600 | 7
605 | 7.05
610 | 7.1
615 | 7.15
620 | 7.2
625 | 7.25
630 | 7.3
635 | 7.35
640 | 7.4
645 | 7.45
650 | 7.5
655 | 7.55
660 | 7.6
665 | 7.65
670 | 7.7
675 | 7.75
680 | 7.8
685 | 7.85
690 | 7.9
695 | 7.95
700 | 8
705 | 8.05
710 | 8.1
715 | 8.15
720 | 8.2
725 | 8.25
730 | 8.3
735 | 8.35
740 | 8.4
745 | 8.45
750 | 8.5
755 | 8.55
760 | 8.6
765 | 8.65
770 | 8.7
775 | 8.75
780 | 8.8
785 | 8.85
790 | 8.9
795 | 8.95
800 | 9
805 | 9.05
810 | 9.1
815 | 9.15
820 | 9.2
825 | 9.25
830 | 9.3
835 | 9.35
840 | 9.4
845 | 9.45
850 | 9.5
855 | 9.55
860 | 9.6
865 | 9.65
870 | 9.7
875 | 9.75
880 | 9.8
885 | 9.85
890 | 9.9
895 | 9.95
900 | 10
905 | 10.05
910 | 10.1
915 | 10.15
920 | 10.2
925 | 10.25
930 | 10.3
935 | 10.35
940 | 10.4
945 | 10.45
950 | 10.5
955 | 10.55
960 | 10.6
965 | 10.65
970 | 10.7
975 | 10.75
980 | 10.8
985 | 10.85
990 | 10.9
995 | 10.95
1000 | 11
1005 | 11.05
1010 | 11.1
1015 | 11.15
1020 | 11.2
1025 | 11.25
1030 | 11.3
1035 | 11.35
1040 | 11.4
1045 | 11.45
1050 | 11.5
1055 | 11.55
1060 | 11.6
1065 | 11.65
1070 | 11.7
1075 | 11.75
1080 | 11.8
1085 | 11.85
1090 | 11.9
1095 | 11.95
1100 | 12
1105 | 12.05
1110 | 12.1
1115 | 12.15
1120 | 12.2
1125 | 12.25
1130 | 12.3
1135 | 12.35
1140 | 12.4
1145 | 12.45
1150 | 12.5
1155 | 12.55
1160 | 12.6
1165 | 12.65
1170 | 12.7
1175 | 12.75
1180 | 12.8
1185 | 12.85
1190 | 12.9
1195 | 12.95
1200 | 13
1205 | 13.05
1210 | 13.1
1215 | 13.15
1220 | 13.2
1225 | 13.25
1230 | 13.3
1235 | 13.35
1240 | 13.4
1245 | 13.45
1250 | 13.5
1255 | 13.55
1260 | 13.6
1265 | 13.65
1270 | 13.7
1275 | 13.75
1280 | 13.8
1285 | 13.85
1290 | 13.9
1295 | 13.95
1300 | 14
1305 | 14.05
1310 | 14.1
1315 | 14.15
1320 | 14.2
1325 | 14.25
1330 | 14.3
1335 | 14.35
1340 | 14.4
1345 | 14.45
1350 | 14.5
1355 | 14.55
1360 | 14.6
1365 | 14.65
1370 | 14.7
1375 | 14.75
1380 | 14.8
1385 | 14.85
1390 | 14.9
1395 | 14.95
1400 | 15


Time: 39 ms, Memory: 4.00MB

OK (1 test, 0 assertions)
